ISSCAP CODE,Species,Category,Source,Family,SpcID,StudyLocality,Region,StartYear,EndYear,Gear,GScore,GRank,Sex,K,KRank,M,F,Z,Tzero,ExpRate,ERRank,LenYear1,LenYear2,LenYear3,LenYear4,Yield,FecundityMin,FecundityMax,Fecundity,FcRank,MeanSizeMin,MeanSizeMax,MeanSize,LengthRangeMin,LengthRangeMax,Lr,Linf,LinfRank,MeanSizeByLinf,MeanSizeByLm,LrByLinf,LrRank,LmMin,LmMax,Lm,LmBL,LmRank,SpawningSeason,NumSpawningMonths,NSMRank,Dist,DistRank,MTL,MTLRank,BLD,BLDRank,CPI,CPIRank,PriceRank,RankTotal
33,Sphyraena jello,LP,Trophic  Modelling of Arabian Sea of Karnataka,SPHYRAENIDAE,0815,Manglore Malpe,SW,1999,2001,"Trawlnet,Gillnet,Purseseine",12.7,5,C,0.71,3,1.16,0.72,1.88,0,0.3829787,1,,,,,670,300000,500000,500000,6,,,478,,,166,689,3,0.696661829,1.297297297,0.2409288824,5,,,374,0.5428156749,6,,0,0,52.26,4,4.18,2,8.2,3,662.8,6,5,49
33,Sphyraena jello,LP,"Marine Fish.Res.Mgmt.,2000, Kasim",SPHYRAENIDAE,0815,South east,SE,1985,1993,Gillnet,12.7,5,C,0.396,2,0.6,1.23,1.82,0,0.6758242,4,529,906,1159,1329,0,0,0,500000,6,0,0,0,175,1525,175,1680,1,0,0,0.1041666667,6,0,0,0,0,0,"Apr,Sept-Nov",4,5,52.26,4,4.18,2,8.2,3,81.5,1,5,44
33,Sphyraena picuda,LP,"Marine Fish.Res.Mgmt.,2000, Kasim",SPHYRAENIDAE,0815,South east,SE,1985,1993,Gillnet,10.5,4,C,0.3266,2,0.5,2.51,3.01,0,0.833887,6,384,701,929,1094,0,0,0,150000,5,0,0,0,150,2300,150,1521,1,0,0,0.09861932939,6,0,0,0,0,0,"Apr,Sept-Nov",4,5,52.7,4,4.18,2,1.5,1,81.5,1,5,42
33,Sphyraena obtusata,LP,"Marine Fish.Res.Mgmt.,2000, Kasim",SPHYRAENIDAE,0815,South east,SE,1985,1993,Trawlnet,7.2,2,C,1.0364,4,1.3,2.35,3.65,0,0.6438355,4,305,412,0,0,0,0,30000,100000,4,0,0,0,100,440,100,470,4,0,0,0.2127659574,5,180,0,0,0,0,Mar_jul,5,4,49.25,3,4.18,2,5.555555556,3,81.5,1,5,41
33,Sphyraena obtusata ,LP,Trophic  Modelling of Arabian Sea of Karnataka,SPHYRAENIDAE,0817,Mangalore,SW,1999,2000,Trawlnet,7.2,2,C,1.2,4,2.02,3.74,5.76,0,0.6493055,4,,,,,838,150000,200000,200000,6,,,241,,,166,322,5,0.745341615,1.263157895,0.5155279503,2,,,189,0.5869565217,5,,0,0,49.25,3,4.18,2,5.555555556,3,662.8,6,5,47
33,Sphyraena obtusata ,LP,"IJF1990,37(4)",SPHYRAENIDAE,0817,"Tuticorin,GOM",SE,1987,1988,Trawlnet,7.2,2,C,1.036,4,1.59,1.24,2.83,0,0.4381626,2,305,371,412,0,0,150000,200000,200000,6,0,0,0,0,0,100,470,4,0,,0.2127659574,5,0,0,0,0,0,,5,4,49.25,3,4.18,2,5.555555556,3,81.5,1,5,41
34,Epinephelus diacanthus,LD,"IJMS, 1997,26 Chakraborty et al",SERRANIDAE,0944,Maharashtra,NW,1987,1990,Trawlnet,12.2,4,C,0.61,3,1.12,0.4,1.5,0,0.2666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,502,4,0,0,0.219123506,5,0,0,0,0,0,,0,0,84.52,6,4.14,2,3.03030303,2,298.6,4,6,37
34,Epinephelus diacanthus,LD,Trophic  Modelling of Arabian Sea of Karnataka,SERRANIDAE,0944,Mangalore,SW,1999,2001,Trawlnet,12.2,4,C,1.1,4,1.63,2.53,4.16,0,0.6081731,4,,,,,1781,,,0,0,,,240,,,147,572,4,0.4195804196,0.75,0.256993007,5,,,320,0.5594405594,5,,5,4,84.52,6,4.14,2,3.03030303,2,662.8,6,6,52
34,Epinephelus diacanthus,LD,"JMBA2005, Manojkumar",SERRANIDAE,0944,"Calicut,Malabar",SW,1992,2002,Trawlnet,12.2,4,C,0.65,3,1.16,1.75,2.91,0,0.6013746,4,244,372,439,474,,,,0,0,,,240,492,492,32,512,4,,,0.0625,6,,,320,0.625,4,"May,Jun,Jul,Aug,Sep",5,4,84.52,6,4.14,2,3.03030303,2,662.8,6,6,51
34,Epinephelus diacanthus,LD,AR,SERRANIDAE,0944,Mumbai,NW,2000,2003,Trawlnet,12.2,4,c,0.62,3,1.11,1.3,2.74,0,0.4744525,2,0,0,0,0,0,0,0,0,0,0,0,0,510,510,52,558,4,0,0,0.09318996416,6,0,0,0,0,0,,0,0,84.52,6,4.14,2,3.03030303,2,298.6,4,6,39
34,Epinephelus diacanthus,LD,"Bull.CMFRI 47 ,1994,Chakraborty",SERRANIDAE,0944,Mumbai,NW,1989,1992,Trawlnet,12.2,4,C,0.16,1,1.15,0.79,1.94,0,0.4072165,2,229,354,421,458,0,0,0,0,0,0,0,0,0,0,110,502,4,0,0,0.219123506,5,0,0,0,0,0,,0,0,84.52,6,4.14,2,3.03030303,2,298.6,4,6,36
34,Epinephelus diacanthus,LD,"IJMS,Chakraborty et al",SERRANIDAE,0944,Maharashtra,NW,1989,1992,Trawlnet,12.2,4,C,0.59,2,1.1,0.64,1.74,0,0.3678161,1,223,345,414,451,0,0,0,0,0,0,0,0,0,0,110,494,4,0,0,0.2226720648,5,0,0,0,0,0,,0,0,84.52,6,4.14,2,3.03030303,2,298.6,4,6,36
34,Priacanthus hamrur,SD,"IJF2006,53(4) Shoba et al",PRIACANTHIDAE,1007,Saurashtra,NW,1996,1998,Trawlnet,11.1,4,C,0.57,2,1.2,1.21,2.41,0,0.5020747,3,165,249,196,324,0,155800,722300,722300,6,0,0,0,300,300,120,361,5,0,,0.3324099723,4,0,0,198,0.5484764543,6,"Mar-May, Nov-Dec",5,4,89.68,6,3.19,4,2.6,1,298.6,4,3,52
34,Priacanthus hamrur,SD,AR90-91,PRIACANTHIDAE,1007,Bombay,NW,1990,1991,Trawlnet,11.1,4,C,0.76,3,1.97,1.52,0,0,0.45,2,,0,0,0,0,155800,722300,722300,6,0,,,,,100,360,5,,,0.2777777778,5,0,,191,0.5305555556,6,,3,5,89.68,6,3.19,4,2.6,1,298.6,4,3,54
34,Priacanthus hamrur,SD,"JMBA 1996,38 106-113, Philip and Mathew",PRIACANTHIDAE,1007,NE,NE,1989,1993,Trawlnet,11.1,4,C,0.38,2,0.93,1.57,2.5,0,0.628,4,94,157,200,232,0,155800,722300,722300,6,0,0,0,0,0,0,300,5,0,0,0,0,0,0,0,0,0,Feb-Aug,7,3,89.68,6,3.19,4,2.6,1,16.1,1,3,39
34,Priacanthus hamrur,SD,Trophic  Modelling of Arabian Sea of Karnataka,PRIACANTHIDAE,1007,Mangalore,SW,1999,2000,Trawlnet,11.1,4,C,1.2,4,2.02,3.18,5.2,0,0.6115385,4,,,,,959,155800,722300,722300,6,,,232,,,158,320,5,0.725,1.234,0.49375,3,,,188,0.5875,5,Feb-Aug,7,3,89.68,6,3.19,4,2.6,1,662.8,6,3,54
34,Priacanthus hamrur,SD,Chakraborthy et al 2005,PRIACANTHIDAE,1007,Mumbai,NW,2003,2003,Trawlnet,11.1,4,C,0.61,3,1.2,2.09,3.29,0,0.6352583,4,0,0,0,0,0,155800,722300,722300,6,0,0,0,385,385,105,399,5,0,0,0.2631578947,5,0,0,191,0.4786967419,6,Feb-Aug,7,3,89.68,6,3.19,4,2.6,1,298.6,4,3,54
34,Priacanthus hamrur,SD,"IJMS, 1997,26 Chakraborty et al",PRIACANTHIDAE,1007,Maharashtra,NW,1987,1990,Trawlnet,11.1,4,C,0.66,3,1.11,1.4,2.5,0,0.56,3,0,0,0,0,0,155800,722300,722300,6,0,0,0,0,0,100,345.5,5,0,0,0.2894356006,5,0,0,191,0.5528219971,5,Feb-Aug,7,3,89.68,6,3.19,4,2.6,1,298.6,4,3,52
34,Priacanthus hamrur,SD,CMFRI annual report 2008-2009,PRIACANTHIDAE,1007,Veravel,NW,2007,2008,Trawlnet,11.1,4,C,0.33,2,0.82,1.08,1.9,0,0.5684211,3,0,0,0,0,15870,0,0,722300,6,0,0,0,,0,120,336,5,33.6,0,0.3571428571,4,0,0,191,0.568452381,5,"Feb-Aug,unimodal",7,3,89.68,6,3.19,4,2.6,1,298.6,4,3,50
34,Priacanthus hamrur,SD,"Bull, CMFRI 47 ,1994, Chakraborty",PRIACANTHIDAE,1007,Bombay,NW,180,1988,TRAWLNET,11.1,4,C,0.736,3,1.52,1.56,3.08,0,0.5064935,3,193,283,323,0,0,155800,722300,722300,6,0,0,0,0,0,100,360,5,0,0,0.2777777778,5,0,0,191,0.5305555556,6,Feb-Aug,7,3,89.68,6,3.19,4,2.6,1,298.6,4,3,53
34,Priacanthus hamrur,SD,"IJMS,Chakraborty et al",PRIACANTHIDAE,1007,Maharashtra,NW,1989,1992,Trawlnet,11.1,4,C,0.64,3,1.13,1.11,2.24,0,0.4955357,2,171,260,308,334,0,0,0,722300,6,0,0,0,100,346,100,360,5,0,0,0.2777777778,5,0,0,191,0.5305555556,6,Feb-Aug,7,3,89.68,6,3.19,4,2.6,1,298.6,4,3,52
34,Lactarius lactarius,SD,"Zachariah, Ph.D thesis",LACTARIIDAE,1166,Karnataka,SW,1997,1999,"Trawlnet,Purseseine",7.2,2,C,0.84,3,1.56,4.22,5.78,0,0.7301037,5,0,0,0,0,0,9000,104195,104195,5,0,0,151,0,389,85,294,5,0,0,0.2891156463,5,0,0,132,0.4489795918,5,,12,1,90.97,6,2.68,5,3.333333333,2,662.8,6,4,54
34,Lactarius lactarius,SD,CMFRI annual report 2008-2009,LACTARIIDAE,1166,Karnataka,SW,2008,2009,Trawlnet,7.2,2,C,1,4,1.94,2.9,4.84,0,0.5991735,3,0,0,0,0,0,0,0,104195,5,0,0,149,0,0,85,290,5,0,0,0.2931034483,5,0,0,132,0.4551724138,6,,0,,90.97,6,2.68,5,3.333333333,2,662.8,6,4,
